ID,Name,Type,Layer,FC,P_value
R00845,sn-glycerol-3-phosphate:NADP+ 1-oxidoreductase; sn-Glycerol 3-phosphate + NADP+ <=> D-Glyceraldehyde 3-phosphate + NADPH + H+,Reaction,Reactions,,
R00846,sn-glycerol-3-phosphate:oxygen 2-oxidoreductase; sn-Glycerol 3-phosphate + Oxygen <=> Glycerone phosphate + Hydrogen peroxide,Reaction,Reactions,,
R00847,ATP:glycerol 3-phosphotransferase; ATP + Glycerol <=> ADP + sn-Glycerol 3-phosphate,Reaction,Reactions,,
R00848,sn-glycerol-3-phosphate:(acceptor) 2-oxidoreductase; sn-Glycerol 3-phosphate + FAD <=> Glycerone phosphate + FADH2,Reaction,Reactions,,
R00849,sn-glycerol 3-phosphate:quinone oxidoreductase; sn-Glycerol 3-phosphate + Quinone <=> Glycerone phosphate + Hydroquinone,Reaction,Reactions,,
R00850,sn-glycerol-3-phosphate:D-glucose 6-phosphotransferase; sn-Glycerol 3-phosphate + D-Glucose <=> Glycerol + D-Glucose 6-phosphate,Reaction,Reactions,,
R00851,acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase; sn-Glycerol 3-phosphate + Acyl-CoA <=> 1-Acyl-sn-glycerol 3-phosphate + CoA,Reaction,Reactions,,
R00853,UDP-alpha-D-galactose:sn-glycerol-3-phosphate 2-alpha-D-galactosyltransferase; UDP-alpha-D-galactose + sn-Glycerol 3-phosphate <=> UDP + 2-(alpha-D-Galactosyl)-sn-glycerol 3-phosphate,Reaction,Reactions,,
R00854,"UDP-alpha-D-galactose:sn-glycerol-3-phosphate 1-alpha-D-galactosyltransferase; UDP-alpha-D-galactose + sn-Glycerol 3-phosphate <=> UDP + alpha-D-Galactosyl-(1,1')-sn-glycerol 3-phosphate",Reaction,Reactions,,
R00855,CDPglycerol phosphoglycerohydrolase; CDP-glycerol + H2O <=> CMP + sn-Glycerol 3-phosphate,Reaction,Reactions,,
R00856,CTP:sn-glycerol-3-phosphate cytidylyltransferase; CTP + sn-Glycerol 3-phosphate <=> Diphosphate + CDP-glycerol,Reaction,Reactions,,
R00857,glycerophosphodiester glycerophosphohydrolase; Glycerophosphodiester + H2O <=> Alcohol + sn-Glycerol 3-phosphate,Reaction,Reactions,,
R00858,hydrogen-sulfide:NADP+ oxidoreductase; Hydrogen sulfide + 3 NADP+ + 3 H2O <=> Sulfite + 3 NADPH + 3 H+,Reaction,Reactions,,
R00859,hydrogen-sulfide:ferredoxin oxidoreductase; Hydrogen sulfide + 6 Oxidized ferredoxin + 3 H2O <=> Sulfite + 6 Reduced ferredoxin + 6 H+,Reaction,Reactions,,
R00860,"AMP,sulfite:acceptor oxidoreductase (adenosine-5'-phosphosulfate-forming); Sulfite + Acceptor + AMP <=> Adenylyl sulfate + Reduced acceptor",Reaction,Reactions,,
R00861,"[DsrC protein]-trisulfide,NAD+ oxidoreductase (sulfite-forming); Protein-trisulfide + NAD+ + 3 H2O <=> Protein dithiol + Sulfite + NADH + H+",Reaction,Reactions,,
R00863,3-sulfino-L-alanine 4-carboxy-lyase; 3-Sulfino-L-alanine <=> L-Alanine + Sulfur dioxide,Reaction,Reactions,,
R00864,Sulfite + Sulfur <=> Thiosulfate,Reaction,Reactions,,
R00865,D-mannitol:ferricytochrome-c 2-oxidoreductase; Mannitol + 2 Ferricytochrome c <=> D-Fructose + 2 Ferrocytochrome c + 2 H+,Reaction,Reactions,,
R00866,ATP:D-fructose 1-phosphotransferase; ATP + D-Fructose <=> ADP + D-Fructose 1-phosphate,Reaction,Reactions,,
R00867,ATP:D-fructose 6-phosphotransferase; ATP + D-Fructose <=> ADP + beta-D-Fructose 6-phosphate,Reaction,Reactions,,
R00868,D-mannitol:NAD+ 2-oxidoreductase; Mannitol + NAD+ <=> D-Fructose + NADH + H+,Reaction,Reactions,,
R00870,D-mannitol:NADP+ 2-oxidoreductase; Mannitol + NADP+ <=> D-Fructose + NADPH + H+,Reaction,Reactions,,
R00871,D-fructose:NADP+ 5-oxidoreductase; D-Fructose + NADP+ <=> 5-Dehydro-D-fructose + NADPH + H+,Reaction,Reactions,,
R00872,D-fructose 2-phosphate phosphatase; beta-D-Fructose 2-phosphate + H2O <=> D-Fructose + Orthophosphate,Reaction,Reactions,,
R00873,D-fructose:ubiquinone 5-oxidoreductase; D-Fructose + Ubiquinone <=> 5-Dehydro-D-fructose + Ubiquinol,Reaction,Reactions,,
R00874,"D-glucose:D-fructose oxidoreductase; D-Fructose + D-Glucose <=> D-Glucono-1,5-lactone + D-Sorbitol",Reaction,Reactions,,
R00875,D-glucitol:NAD+ 2-oxidoreductase; D-Sorbitol + NAD+ <=> D-Fructose + NADH + H+,Reaction,Reactions,,
R00876,ITP:D-fructose 6-phosphotransferase; ITP + D-Fructose <=> IDP + D-Fructose 6-phosphate,Reaction,Reactions,,
R00877,D-mannose aldose-ketose-isomerase; D-Mannose <=> D-Fructose,Reaction,Reactions,,
R00878,alpha-D-glucose aldose-ketose-isomerase; alpha-D-Glucose <=> D-Fructose,Reaction,Reactions,,
R00879,beta-D-fructan fructohydrolase; Fructan(n+1) + H2O <=> D-Fructose + Fructan(n),Reaction,Reactions,,
R00880,GDP-D-mannose:NAD+ 6-oxidoreductase; GDP-mannose + H2O + 2 NAD+ <=> GDP-D-mannuronate + 2 NADH + 2 H+,Reaction,Reactions,,
R00881,GDP-mannose mannophosphohydrolase; GDP-mannose + H2O <=> GMP + D-Mannose 1-phosphate,Reaction,Reactions,,
R00883,GDP:D-mannose-1-phosphate guanylyltransferase; GDP + D-Mannose 1-phosphate <=> Orthophosphate + GDP-mannose,Reaction,Reactions,,
R00885,GTP:alpha-D-mannose-1-phosphate guanylyltransferase; GTP + D-Mannose 1-phosphate <=> Diphosphate + GDP-mannose,Reaction,Reactions,,
R00887,GDP-mannose + Mannan(n) <=> GDP + Mannan(n+1),Reaction,Reactions,,
R00888,"GDP-alpha-D-mannose 4,6-hydro-lyase (GDP-4-dehydro-alpha-D-rhamnose-forming); GDP-mannose 4,6-hydro-lyase (GDP-4-dehydro-6-deoxy-D-mannose-forming); GDP-mannose <=> GDP-4-dehydro-6-deoxy-D-mannose + H2O",Reaction,Reactions,,
R00889,"GDP-mannose 3,5-epimerase; GDP-mannose <=> GDP-L-galactose",Reaction,Reactions,,
R00890,"GDPmannose:mannan 1,4-beta-D-mannosyltransferase; GDP-mannose + 1,4-beta-D-Mannan <=> GDP + 1,4-beta-D-Mannan",Reaction,Reactions,,
R00891,"L-serine hydro-lyase (adding hydrogen sulfide, L-cysteine-forming); L-Serine + Hydrogen sulfide <=> L-Cysteine + H2O",Reaction,Reactions,,
R00892,L-cysteine:NAD+ oxidoreductase; NADH:L-cystine oxidoreductase; 2 L-Cysteine + NAD+ <=> L-Cystine + H+ + NADH,Reaction,Reactions,,
R00893,L-cysteine:oxygen oxidoreductase; L-Cysteine + Oxygen <=> 3-Sulfino-L-alanine,Reaction,Reactions,,
R00894,L-glutamate:L-cysteine gamma-ligase (ADP-forming); ATP + L-Glutamate + L-Cysteine <=> ADP + Orthophosphate + gamma-L-Glutamyl-L-cysteine,Reaction,Reactions,,
R00895,L-cysteine:2-oxoglutarate aminotransferase; L-Cysteine + 2-Oxoglutarate <=> Mercaptopyruvate + L-Glutamate,Reaction,Reactions,,
R00896,L-cysteine:2-oxoglutarate aminotransferase; L-Cysteine + 2-Oxoglutarate <=> Mercaptopyruvate + Glutamate,Reaction,Reactions,,
R00897,O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase; O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate,Reaction,Reactions,,
R00899,L-cysteinylglycine dipeptidase; Cys-Gly + H2O <=> L-Cysteine + Glycine,Reaction,Reactions,,
R00900,"L-cysteine,glutathione:NADP+ oxidoreductase (disulfide-forming); NADPH:CoA-glutathione oxidoreductase; L-Cysteine + Glutathione + NADP+ <=> S-Glutathionyl-L-cysteine + NADPH",Reaction,Reactions,,
R00901,L-cysteine hydrogen-sulfide-lyase (adding sulfite; L-cysteate-forming); L-Cysteine + Sulfite <=> Hydrogen sulfide + L-Cysteate,Reaction,Reactions,,
R00903,cysteine racemase; L-Cysteine <=> D-Cysteine,Reaction,Reactions,,
R00904,3-aminopropanal:NAD+ oxidoreductase; 3-Aminopropanal + NAD+ + H2O <=> beta-Alanine + NADH + H+,Reaction,Reactions,,
R00905,3-ureidopropanoate amidohydrolase; 3-Ureidopropionate + H2O <=> beta-Alanine + CO2 + Ammonia,Reaction,Reactions,,
R00906,N-(D-1-carboxyethyl)-beta-alanine:NAD+ oxidoreductase (beta-alanine-forming); beta-Alanopine + NAD+ + H2O <=> beta-Alanine + Pyruvate + NADH + H+,Reaction,Reactions,,
R00907,L-alanine:3-oxopropanoate aminotransferase; L-Alanine + 3-Oxopropanoate <=> Pyruvate + beta-Alanine,Reaction,Reactions,,
R00908,beta-alanine:2-oxoglutarate aminotransferase; beta-Alanine + 2-Oxoglutarate <=> 3-Oxopropanoate + L-Glutamate,Reaction,Reactions,,
R00909,N-acetyl-beta-alanine amidohydrolase; N-Acetyl-beta-alanine + H2O <=> Acetate + beta-Alanine,Reaction,Reactions,,
R00910,L-lysine:beta-alanine ligase (ADP-forming); ATP + L-Lysine + beta-Alanine <=> ADP + Orthophosphate + beta-Alanyl-L-lysine,Reaction,Reactions,,
R00911,beta-alanyl-L-lysine hydrolase; beta-Alanyl-L-lysine + H2O <=> beta-Alanine + L-Lysine,Reaction,Reactions,,
R00912,L-arginine:beta-alanine ligase (ADP-forming); ATP + L-Arginine + beta-Alanine <=> ADP + Orthophosphate + beta-Alanyl-L-arginine,Reaction,Reactions,,
R00913,3-guanidinopropanoate amidinopropionase; 3-Guanidinopropanoate + H2O <=> beta-Alanine + Urea,Reaction,Reactions,,
R00914,beta-alanine CoA-transferase; beta-Alanine <=> beta-Alanyl-CoA,Reaction,Reactions,,
R00915,beta-Alanine <=> Quinolinate,Reaction,Reactions,,
R00916,beta-Alanine <=> beta-Nitropropanoate,Reaction,Reactions,,
R00917,beta-aminopropionitrile aminohydrolase; beta-Alanine + Ammonia <=> 3-Aminopropiononitrile + 2 H2O,Reaction,Reactions,,
R00918,"propanoyl-CoA:(2S)-methylmalonyl-CoA malonyltransferase (cyclizing); propanoyl-CoA:(2S)-methylmalonyl-CoA 2-C-acyltransferase (decarboxylating, oxoacyl-reducing and cyclizing); Propanoyl-CoA + 6 (S)-Methylmalonyl-CoA + 6 NADPH + 6 H+ <=> 6-Deoxyerythronolide B + 7 CoA + 6 CO2 + H2O + 6 NADP+",Reaction,Reactions,,
R00919,propanoyl-CoA:NADP+ 2-oxidoreductase; acrylyl-CoA reductase (NADPH); Propanoyl-CoA + NADP+ <=> Propenoyl-CoA + NADPH + H+,Reaction,Reactions,,
R00920,propanoate:CoA ligase (ADP-forming); ATP + Propanoate + CoA <=> ADP + Orthophosphate + Propanoyl-CoA,Reaction,Reactions,,
R00921,propanoyl-CoA:phosphate propanoyltransferase; Propanoyl-CoA + Orthophosphate <=> Propanoyl phosphate + CoA,Reaction,Reactions,,
R00922,2-methyl-3-oxopropanoate:NAD+ oxidoreductase (CoA-propanoylating); 2-Methyl-3-oxopropanoate + CoA + NAD+ <=> Propanoyl-CoA + CO2 + NADH + H+,Reaction,Reactions,,
R00923,(S)-methylmalonyl-CoA carboxy-lyase (propanoyl-CoA-forming); (S)-Methylmalonyl-CoA <=> Propanoyl-CoA + CO2,Reaction,Reactions,,
R00925,propanoate:CoA ligase (AMP-forming); ATP + Propanoate + CoA <=> AMP + Diphosphate + Propanoyl-CoA,Reaction,Reactions,,
R00926,propionyladenylate:CoA propionyltransferase; Propionyladenylate + CoA <=> AMP + Propanoyl-CoA,Reaction,Reactions,,
R00927,acetyl-CoA:propanoyl-CoA 2-C-acetyltransferase; 2-methylacetoacetyl-CoA thiolase; Propanoyl-CoA + Acetyl-CoA <=> CoA + 2-Methylacetoacetyl-CoA,Reaction,Reactions,,
R00928,acetyl-CoA:propanoate CoA-transferase; Acetyl-CoA + Propanoate <=> Acetate + Propanoyl-CoA,Reaction,Reactions,,
R00930,(S)-2-methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase; (S)-Methylmalonyl-CoA + Pyruvate <=> Propanoyl-CoA + Oxaloacetate,Reaction,Reactions,,
R00931,"propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming); 2-methylcitrate oxaloacetate-lyase; 2-Methylcitrate + CoA <=> Propanoyl-CoA + Oxaloacetate + H2O",Reaction,Reactions,,
R00932,"propanoyl-CoA:glyoxylate C-propanoyltransferase (thioester-hydrolysing, 2-carboxyethyl-forming); 2-hydroxyglutarate glyoxylate-lyase (CoA-propanoylating); 2-Hydroxyglutarate + CoA <=> Propanoyl-CoA + H2O + Glyoxylate",Reaction,Reactions,,
R00934,L-erythro-3-methylmalyl-CoA glyoxylate-lyase (propanoyl-CoA-forming); Propanoyl-CoA + Glyoxylate <=> L-erythro-3-Methylmalyl-CoA,Reaction,Reactions,,
R00935,(S)-methylmalonate semialdehyde:NAD+ oxidoreductase (CoA-propanoylating); (S)-Methylmalonate semialdehyde + CoA + NAD+ <=> Propanoyl-CoA + CO2 + NADH + H+,Reaction,Reactions,,
R00936,"5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase; Tetrahydrofolate + NAD+ <=> Dihydrofolate + NADH + H+",Reaction,Reactions,,
R00937,"5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase; Tetrahydrofolate + 2 NAD+ <=> Folate + 2 NADH + 2 H+",Reaction,Reactions,,
R00939,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase; Tetrahydrofolate + NADP+ <=> Dihydrofolate + NADPH + H+",Reaction,Reactions,,
R00940,"5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase; Tetrahydrofolate + 2 NADP+ <=> Folate + 2 NADPH + 2 H+",Reaction,Reactions,,
R00941,10-formyltetrahydrofolate:NADP+ oxidoreductase; 10-Formyltetrahydrofolate + NADP+ + H2O <=> Tetrahydrofolate + CO2 + NADPH + H+,Reaction,Reactions,,
R00942,tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming); ATP + Tetrahydrofolate + L-Glutamate <=> ADP + Orthophosphate + THF-L-glutamate,Reaction,Reactions,,
R00943,formate:tetrahydrofolate ligase (ADP-forming); Tetrahydrofolate + Formate + ATP <=> ADP + Orthophosphate + 10-Formyltetrahydrofolate,Reaction,Reactions,,
R00944,10-formyltetrahydrofolate amidohydrolase; 10-Formyltetrahydrofolate + H2O <=> Formate + Tetrahydrofolate,Reaction,Reactions,,
R00945,"5,10-methylenetetrahydrofolate:glycine hydroxymethyltransferase; 5,10-Methylenetetrahydrofolate + Glycine + H2O <=> Tetrahydrofolate + L-Serine",Reaction,Reactions,,
R00946,5-methyltetrahydrofolate:L-homocysteine S-methyltransferase; 5-Methyltetrahydrofolate + L-Homocysteine <=> Tetrahydrofolate + L-Methionine,Reaction,Reactions,,
R00947,alpha-D-glucose-1-phosphate phosphohydrolase; D-Glucose 1-phosphate + H2O <=> alpha-D-Glucose + Orthophosphate,Reaction,Reactions,,
R00948,ATP:alpha-D-glucose-1-phosphate adenylyltransferase; ATP + D-Glucose 1-phosphate <=> Diphosphate + ADP-glucose,Reaction,Reactions,,
R00949,"ATP:D-glucose-1-phosphate 6-phosphotransferase; ATP + D-Glucose 1-phosphate <=> ADP + alpha-D-Glucose 1,6-bisphosphate",Reaction,Reactions,,
R00951,ADP-glucose glucose-1-phosphohydrolase; ADP-glucose + H2O <=> AMP + D-Glucose 1-phosphate,Reaction,Reactions,,
R00952,cellobiose:phosphate alpha-D-glucosyltransferase; Cellobiose + Orthophosphate <=> D-Glucose 1-phosphate + D-Glucose,Reaction,Reactions,,
R00953,3-beta-D-glucosyl-D-glucose:phosphate alpha-D-glucosyltransferase; Laminaribiose + Orthophosphate <=> D-Glucose + D-Glucose 1-phosphate,Reaction,Reactions,,
R00954,GTP:alpha-D-glucose-1-phosphate guanylyltransferase; GTP + D-Glucose 1-phosphate <=> Diphosphate + GDP-glucose,Reaction,Reactions,,
R00955,UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase; UDP-glucose + alpha-D-Galactose 1-phosphate <=> D-Glucose 1-phosphate + UDP-alpha-D-galactose,Reaction,Reactions,,
R00956,CTP:alpha-D-glucose-1-phosphate cytidylyltransferase; CTP + D-Glucose 1-phosphate <=> Diphosphate + CDP-glucose,Reaction,Reactions,,
R00957,alpha-D-glucose-1-phosphate:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase (dephosphorylating); 2 D-Glucose 1-phosphate + H2O <=> Maltose + 2 Orthophosphate,Reaction,Reactions,,
R00959,"alpha-D-glucose 1-phosphate 1,6-phosphomutase; D-Glucose 1-phosphate <=> alpha-D-Glucose 6-phosphate",Reaction,Reactions,,
R00960,"D-glucose-1-phosphate:D-glucose-1-phosphate 6-phosphotransferase; 2 D-Glucose 1-phosphate <=> alpha-D-Glucose 1,6-bisphosphate + D-Glucose",Reaction,Reactions,,
R00961,IDP phosphohydrolase; inosine diphosphate phosphatase; IDP + H2O <=> IMP + Orthophosphate,Reaction,Reactions,,
R00963,uridine 5'-monophosphate phosphohydrolase; UMP + H2O <=> Uridine + Orthophosphate,Reaction,Reactions,,
R00964,ATP:uridine 5'-phosphotransferase; ATP + Uridine <=> ADP + UMP,Reaction,Reactions,,
R00965,orotidine-5'-phosphate carboxy-lyase (UMP-forming); Orotidine 5'-phosphate <=> UMP + CO2,Reaction,Reactions,,
R00966,UMP:diphosphate phospho-alpha-D-ribosyltransferase; UMP + Diphosphate <=> Uracil + 5-Phospho-alpha-D-ribose 1-diphosphate,Reaction,Reactions,,
R00968,GTP:uridine 5'-phosphotransferase; GTP + Uridine <=> GDP + UMP,Reaction,Reactions,,
R00969,"P1,P4-bis(5'-uridyl)-tetraphosphate uridylohydrolase; P1,P4-Bis(5'-uridyl) tetraphosphate + H2O <=> UTP + UMP",Reaction,Reactions,,
R00973,uracil-5-carboxylate carboxy-lyase (uracil-forming); Uracil 5-carboxylate <=> Uracil + CO2,Reaction,Reactions,,
R00974,cytosine aminohydrolase; Cytosine + H2O <=> Uracil + Ammonia,Reaction,Reactions,,
R00975,"5,6-dihydrouracil:oxygen oxidoreductase; 5,6-Dihydrouracil + Oxygen <=> Uracil + Hydrogen peroxide",Reaction,Reactions,,
R00976,uracil:acceptor oxidoreductase; Uracil + Acceptor + H2O <=> Barbiturate + Reduced acceptor,Reaction,Reactions,,
R00977,"5,6-dihydrouracil:NAD+ oxidoreductase; 5,6-Dihydrouracil + NAD+ <=> Uracil + NADH + H+",Reaction,Reactions,,
R00978,"5,6-dihydrouracil:NADP+ oxidoreductase; 5,6-Dihydrouracil + NADP+ <=> Uracil + NADPH + H+",Reaction,Reactions,,
R00980,"anthranilate,NADPH:oxygen oxidoreductase (3-hydroxylating, deaminating); Anthranilate + Oxygen + NADPH + H+ <=> 2,3-Dihydroxybenzoate + Ammonia + NADP+",Reaction,Reactions,,
R00982,anthranilate:CoA ligase (AMP-forming); ATP + Anthranilate + CoA <=> AMP + Diphosphate + Anthraniloyl-CoA,Reaction,Reactions,,
R00983,"2,3-dihydroxyindole:oxygen 2,3-oxidoreductase (decyclizing); 2,3-Dihydroxyindole + Oxygen <=> Anthranilate + CO2",Reaction,Reactions,,
R00984,S-adenosyl-L-methionine:anthranilate N-methyltransferase; S-Adenosyl-L-methionine + Anthranilate <=> S-Adenosyl-L-homocysteine + N-Methylanthranilate,Reaction,Reactions,,
R00985,chorismate pyruvate-lyase (amino-accepting; anthranilate-forming); Chorismate + Ammonia <=> Anthranilate + Pyruvate + H2O,Reaction,Reactions,,
R00986,chorismate pyruvate-lyase (amino-accepting); Chorismate + L-Glutamine <=> Anthranilate + Pyruvate + L-Glutamate,Reaction,Reactions,,
R00987,L-kynurenine hydrolase; L-Kynurenine + H2O <=> Anthranilate + L-Alanine,Reaction,Reactions,,
R00988,N-formylanthranilate amidohydrolase; Formylanthranilate + H2O <=> Formate + Anthranilate,Reaction,Reactions,,
R00989,malonyl-CoA:anthranilate N-malonyltransferase; Malonyl-CoA + Anthranilate <=> CoA + N-Malonylanthranilate,Reaction,Reactions,,
R00990,2-aminobenzoate carboxy-lyase; Anthranilate <=> Aniline + CO2,Reaction,Reactions,,
R00991,Anthranilate <=> 2-Formaminobenzoylacetate,Reaction,Reactions,,
R00993,2-oxobutanoate:oxygen 2-oxidoreductase (phosphorylating); 2-Oxobutanoate + Orthophosphate + Oxygen <=> Propanoyl phosphate + CO2 + Hydrogen peroxide,Reaction,Reactions,,
R00994,"(2R,3S)-3-methylmalate:NAD+ oxidoreductase; 2-Oxobutanoate + CO2 + NADH + H+ <=> D-erythro-3-Methylmalate + NAD+",Reaction,Reactions,,
R00995,methyloxaloacetate carboxy-lyase (2-oxobutanoate-forming); Methyloxaloacetate <=> 2-Oxobutanoate + CO2,Reaction,Reactions,,
R00996,L-threonine ammonia-lyase (2-oxobutanoate-forming); L-Threonine <=> 2-Oxobutanoate + Ammonia,Reaction,Reactions,,
R00997,1-aminocyclopropane-1-carboxylate aminohydrolase (isomerizing); 1-aminocyclopropane-1-carboxylate endolyase (deaminating); 1-Aminocyclopropane-1-carboxylate + H2O <=> 2-Oxobutanoate + Ammonia,Reaction,Reactions,,
R00998,"acetyl-CoA:2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming); (R)-2-ethylmalate 2-oxobutanoyl-lyase (CoA-acylating); (R)-2-Ethylmalate + CoA <=> Acetyl-CoA + H2O + 2-Oxobutanoate",Reaction,Reactions,,
R00999,O-succinyl-L-homoserine succinate-lyase (deaminating; 2-oxobutanoate-forming); O-Succinyl-L-homoserine + H2O <=> 2-Oxobutanoate + Succinate + Ammonia,Reaction,Reactions,,
R01000,2-hydroxybutyrate:NAD+ oxidoreductase; 2-Hydroxybutanoic acid + NAD+ <=> 2-Oxobutanoate + NADH + H+,Reaction,Reactions,,
R01001,L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming); L-Cystathionine + H2O <=> L-Cysteine + Ammonia + 2-Oxobutanoate,Reaction,Reactions,,
R01003,dolichyl-phosphate phosphohydrolase; Dolichyl phosphate + H2O <=> Dolichol + Orthophosphate,Reaction,Reactions,,
R01004,dolichyl-diphosphate phosphohydrolase; Dolichyl diphosphate + H2O <=> Dolichyl phosphate + Orthophosphate,Reaction,Reactions,,
R01005,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase; UDP-glucose + Dolichyl phosphate <=> UDP + Dolichyl beta-D-glucosyl phosphate,Reaction,Reactions,,
R01006,dolichyl-beta-D-glucosyl-phosphate dolichylphosphohydrolase; Dolichyl beta-D-glucosyl phosphate + H2O <=> Dolichyl phosphate + D-Glucose,Reaction,Reactions,,
R01007,UDP-N-acetyl-D-glucosamine:dolichyl-phosphate N-acetyl-D-glucosamine phosphotransferase; UDP-N-acetyl-alpha-D-glucosamine + Dolichyl phosphate <=> UMP + N-Acetyl-D-glucosaminyldiphosphodolichol,Reaction,Reactions,,
R01008,UDP-N-acetyl-D-glucosamine:dolichyl-phosphate alpha-N-acetyl-D-glucosaminyltransferase; UDP-N-acetyl-alpha-D-glucosamine + Archaeal dolichyl phosphate <=> UDP + Archaeal dolichyl N-acetyl-alpha-D-glucosaminyl phosphate,Reaction,Reactions,,
R01009,GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase; GDP-mannose + Dolichyl phosphate <=> GDP + Dolichyl phosphate D-mannose,Reaction,Reactions,,
R01010,glycerone phosphate phosphohydrolase; Glycerone phosphate + H2O <=> Glycerone + Orthophosphate,Reaction,Reactions,,
R01011,ATP:glycerone phosphotransferase; ATP + Glycerone <=> ADP + Glycerone phosphate,Reaction,Reactions,,
R01012,phosphoenolpyruvate:glycerone phosphotransferase; Phosphoenolpyruvate + Glycerone <=> Pyruvate + Glycerone phosphate,Reaction,Reactions,,
R01013,acyl-CoA:glycerone-phosphate O-acyltransferase; Acyl-CoA + Glycerone phosphate <=> CoA + Acylglycerone phosphate,Reaction,Reactions,,
R01014,erythrulose-1-phosphate formaldehyde-lyase (glycerone-phosphate-forming); Erythrulose 1-phosphate <=> Glycerone phosphate + Formaldehyde,Reaction,Reactions,,
R01015,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase; D-Glyceraldehyde 3-phosphate <=> Glycerone phosphate,Reaction,Reactions,,
R01016,glycerone-phosphate phosphate-lyase (methylglyoxal-forming); Glycerone phosphate <=> Methylglyoxal + Orthophosphate,Reaction,Reactions,,
R01018,CTP:dolichol O-phosphotransferase; CTP + Dolichol <=> CDP + Dolichyl phosphate,Reaction,Reactions,,
R01019,acetaldehyde:pyrroloquinoline-quinone oxidoreductase; PQQ + Acetaldehyde + H2O <=> PQQH2 + Acetate,Reaction,Reactions,,
R01021,ATP:choline phosphotransferase; ATP + Choline <=> ADP + Choline phosphate,Reaction,Reactions,,
